Market On South,11/15/2015,"The food here is a dream. No complaints at all. Words can't describe the wonderful marriage of barbecue and vegan food that Dixie Dharma has been able to achieve with their fare. I had the BBQ pulled jackfruit sandwich with a side of braised collards. This was the best thing I have eaten in a while. The jackfruit was surprisingly meaty. It was tender and reminded me of pulled chicken.

It was sandwiched between two crispy pieces of toast, adorned with a pickle and a few other things, and topped with lemon zest. The lemon zest is what made this sandwich heavenly for me. The lemon zest added a delightful zing to the sandwich, a whole new level of boldness, and overall a great contrast to the rich, BBQ jackfruit. To take something that is traditionally so heavy and to transform it into something so refreshing, is a true art.

I also tried to Peach Sloppy Joe with crispy Brussels sprouts. This again, was a winner. The peach BBQ sauce was the perfect addition to the crumbles of tempeh. This was also extremely meaty and was the perfect balance of savory and sweet. The peach BBQ sauce was incredibly unique and had a subtle spice to it. The deep fried brussel sprouts were lightly seasoned and it all paired so well together.

I also had a Nanaimo bar which was named after the English town the owner was from. The best part about this was the coconut, chocolate cookie crust. It was salty and sweet perfection. I did not really like the custard the bar was filled with since it just tasted like 1.5 inches of buttercream, but it was still good. I can't believe it was all made from vegan ingredients. I regret not trying more of the desserts, but that just means that I need to visit again.

The Market on South is a great idea. It is similar to East End Market in a sense that they are providing a myriad of local businesses all under one roof. The market itself was filled with cool local finds such as soaps, ketchup, and art. The decor was prairie chic and really warm and inviting. The wide open space really made the Market bright and comfortable. The dark woods added a subtle contrast to the whole space.

In front of the Market, they grew their own veggies which is something I love to see. They really do a great job at shining a light on the local flavors of Orlando. I love supporting local businesses, so having a whole bunch of them under one roof was a delight.

I thoroughly enjoyed my experience at the Market on South. The service was great. The food was SPECTACULAR. The message behind the place is inspiring.

If you're hungry, pay the Market on South a visit. You will not be disappointed.",5,2,,2,Marry V.,pOdPIaPV6HjuflEa17g1aA,"5d77f14c-dc85-3ab4-aac6-c062bec7ff71.jpg,49e04b02-da3a-36e1-bc71-fe7d69634c5c.jpg,3d9f7137-3889-3085-89ba-b3ea4c2be103.jpg,8d303f2f-843f-35a3-98fa-826d15c40227.jpg,b14f0221-c2ed-3937-9ef8-c34db2162956.jpg,37a3e5cf-0902-3253-988e-e02e8ba6f20b.jpg,5345e733-3d0c-3a62-ac72-73461b5b6840.jpg,fe9c5b5e-e5b2-3900-9d96-513fabac2207.jpg,b7f92e36-ca34-329c-b18e-bf3130d55e93.jpg,a3f05a18-5461-36d3-b975-bce3ff6495d3.jpg,40a060b8-24a4-37c6-b49f-757633a785ff.jpg,4b1b1ed7-c019-3c64-9a22-4fa7a09a30a3.jpg,fb415058-ca6e-3fd8-b1ed-311ba00a79c3.jpg,d30877a7-0879-3d31-b5ce-3af6486ee4b4.jpg,4889c75c-b1ef-3cbb-bd6c-3b9e62eefdeb.jpg"
Market On South,7/26/2016,"Amazing food and cool little location. I got the BBQ jackfruit sandwich and crispy brussel sprouts. I am a huge bbq fan and loved the jackfruit vegan substitute. It had the perfect texture and right amount of flavor. The brussel sprouts were perfect, so delicious and drizzled in a light sweet sauce that- some of the best I've had!

They also have kombucha on tap- I got a growler to go!",5,,,,Farrell M.,HLTy9ndpkhL8ddxM0KK0qg,"96a75a21-1fcf-37c6-ab19-09e434a10c82.jpg,87942caa-9875-34cf-bfff-047bb641952d.jpg,fe793960-89a6-3d71-802a-7b11b4c72f77.jpg"
Market On South,4/3/2016,"Really cute and great place!

The doughnuts are to die for! The prices are reasonable considering the creativity that goes to making the doughnuts. They also have a really great selection on sandwiches. The staff and everyone at the shop were really friendly which would make me want to give it 6 stars! To top it all off they have the juice bikes right in front of the location. Got on a bike and rode to Lake Eola to burn some of those doughnut calories :)

Definitely a must do in Orlando!

Love love love and will be coming back!",5,7,3,4,Alex C.,rh1A43Ibi9AzZJrFU7i8Pw,6224bd56-bd72-322d-8ac9-a27cdf5602ab.jpg
Market On South,9/26/2015,"Three vendors came together to create The Market on South- Dixie Dharma, Valhalla Bakery, and Humble Bumble Kombucha. It seems like a lot of love and labor went into the opening and it was perfect.

The menu looked delicious and varied with sandwiches, tacos, amazing sides, craft beer, kombucha, and delicious baked goods.

This isn't the boring food many may think of when thinking ""vegan"". It is flavorful, unique and delicious. We ordered the fried green tomato sandwich with potato salad and the Georgia peach sloppy joe with house picked veggies. The fried green tomato sandwich was perfect. Crispy, perfectly breaded tomato with kale and pickled veggies. The sloppy joe nearly made my boyfriend cry. He has been craving BBQ ever since going vegan and this hit the spot. We ended with a cupcake and a mocha yolo (cookie and frosting sandwich) and it was so good.

The interior is cute with a few small tables, bar space, and a market with local vegetarian and vegan goods. There is also a nice front patio with picnic tables and umbrellas which will be perfect in the fall/winter months.

The staff were all incredibly friendly and excited to share their stories and food. This place will be a huge hit for vegans and carnivores alike and I'm so happy it's so close to home. Will be a regular for sure!",5,21,9,20,Kaley C.,fy2g2nxiVbHq2zBLFvCqwg,ceb5c92f-23bc-3c9f-8ca8-30480c365a3f.jpg
Market On South,7/1/2016,"Come for the donuts, stay for beer and dinner!  Sorry, after having the fruity pebble donut, that's my verdict.  Whew, good stuff!

I had heard about this place at Tasty Tuesdays from the guy at the veggie hotdog cart, so we decided to give it a shot.  I really enjoyed the space inside,  the beer selection was great, and the vegetarian options were great.  My dining partner had the fried green tomato sandwich, and I had a jackfruit taco and a tempeh taco, both......amazing.

I hate comparing one place to another, but this place reminded me of East End Market, on a smaller scale, and to me, much more cozy.  I can't wait to go back.",4,1,,1,Greg S.,#NAME?,3bf6e8a2-20b2-3ca2-9951-89bcfdb8fde1.jpg
Market On South,4/18/2016,"I was really excited to come here because I had been eyeing it for the past couple of years. I knew that I was probably not going to get to try the donuts since I went for lunch but I was still looking forward to trying the food. I tried the orangebird with a side of mc & cheese. I must say I think the prices are a bit high for the size of the meal. I paid $13 for this small meal and it was nothing out of the ordinary.
The mc&cheese had a strange sensation of both too sweet and too sour at the same time. I didn't know if it was just bad or if that's how vegan mc&cheese tastes. It left a horrible after taste in my mouth and tasted nothing like cheese. The sandwich also had a very weird taste to it so I don't know if I would order it again.
I then wanted a dessert but they ranged from about $7-$9 which I didn't want to pay for a dessert.

Even though the idea of vegan and locally grown is something I like, the taste of the food wasn't something I would go back for.

I hope to go back to try the donuts and really pray that they don't disappoint.",3,3,,,Isabella D.,8sDoS784ASdSJqj25PFi1w,"3459a6e4-e4c1-3e04-95d4-f5d75e164be9.jpg,e4c4c1c4-43db-3781-8feb-9a2e0d57671e.jpg"
Market On South,3/28/2016,"I love the whole idea behind it and I'm willing to give it another try, but my experience with it was way salty! The red bird burger, the tempeh taco, the brussel sprouts, everything was just so salty! Eating healthy veggies is great, and I'm all about that, but not when it comes with bunch of salt on my food.",3,6,,,Melly M.,p9OxtB3eBOYa-BydHDr9TQ,"6aaf83fa-1b72-3a91-bf25-8cf2995220ef.jpg,c8e1149b-6bf8-3df1-8e37-7c2bba6b863b.jpg"
Market On South,1/4/2017,Awesome food! The Orangebird is a must with the unfiltered ginger ale and finish off with the death bar! We will be back!,5,1,,,Brian A.,CEtDAh5KX0zW2maKW3v81g,
Market On South,10/25/2015,"My review here so far is only for the Valhalla Bakery. I have been here twice now just for the bakery. If you have a sweet tooth for unique baked goods that taste like heaven you need to check this place out!!
With every bite you will die a little and squeal with happiness!

MUST tries:

Pumpkin spice yolo
Nanaimo bar
Ginger snap cookies
Smores brownies
Chocolate pie

(Only things I've tried so far)

I can't wait to come back and try the food even though I am not vegan! They have a kale salad that looks and sounds yummy.

This is definitely a cute spot for a casual date night/ day as they have a cute outdoor seating!",5,2,,,Jennifer M.,KrFVFyvmOOJgM61nydmNrA,"c83194b6-44c5-373a-ae9f-e751c56343d0.jpg,ac4d69ee-7c2f-3d36-a58a-907314de24c6.jpg"
Market On South,1/25/2017,Fried green tomato sandwich was amazing!! If you are looking for a healthy and unique place to eat this is your spot.,5,,,,Jess D.,NYZb3qoX-HBdcgN8tLVGpA,
Market On South,4/9/2016,"I guess the first thing I should say is that I'm not a vegan, in fact, I'm almost an anti-vegan.  I love meat with all of my soul.

****The bakery was great!  I don't care what's in these doughnuts or not in these doughnuts!  They were stunning.****  

The rest of the choices were not that interesting to someone outside of this lifestyle.

If you're looking for options it's not for you.  If you are a vegan, you're in luck!  As a sidebar, if you love watching hipsters mingle in their native environment, you can't shake a stick without hitting a hundred of them here. Weird beards, wacky t-shirts, and THOUSANDS UPON THOUSANDS of ironic tattoos on a busy day.",3,1,2,1,John L.,as_bh-J066S8BDopkbHFQQ,
Market On South,2/17/2017,Very limited menu but everything we tried was good. Very nice servers and a nice location.,4,,,,Aaron S.,EhqS6W25AVgATeyRbOBftQ,
Market On South,10/26/2015,"The wife and I, along with our newborn son and corgi, decided to check out this local new market close to our house (we live in Lake Como). A fun family outing! So, we walked down there one evening last week when the weather was amazing.

The worse part of this was crossing Anderson/South streets.

This place is adorable. I absolutely love it! AND, I love its potential!

We got there as the sun was setting. And, while there isn't a lot of seating on the front patio, we were lucky enough to be welcomed by another couple to sit with them. THIS is one of the main reasons I love places like this! For the community as much as the food and drinks!

We setup shop at a table outside and I went in with beer on my mind. I wasn't disappointed. NOTE: Everything on tap is local (read: Florida). I hope this stays that way. They don't have a ton of taps. But, this is not a tap house. So, if you are looking for that, look elsewhere (and there are plenty of fantastic options in the City Beautiful!).

I ordered the Tomoka Brewer's Breakfast Brown Ale. It was outstanding!

My wife went in to order...I told her to get me something as a surprise. Now, I forgot to mention I was in the mood for something sweet but also tart or fruity...like one of the amazing lemon desserts I saw in the case. But, she brought out a Nanaimo bar. I had never heard of these (I've since looked them up..from Canada!). Now, I'm not a chocoholic like some. However, I was pleasantly surprised. This thing was incredible. Just the right amount of chocolate for me! and, while I'm not vegan (my wife is), i was super impressed by how amazing it tasted. Maybe I'll only ever get vegan desserts from now on!?!?!

My wife got herself a salted pretzel.. This thing rivals non-vegan pretzels...and, I honestly think it was better than any ""regular"" pretzel I've had.

Once it was dark, a staff member came outside and kicked on the lovely string of lights above our head. It was shortly thereafter that our newborn decided to freak out and we had to do the awkward walk home nearly one mile with a screaming baby. Hey, we are new parents...live and learn I suppose.

Bottom line: I can't wait to go back. Especially as we enter Florida's ""winter"" with amazing weather. It may be dangerous on my gut. But, I go to the gym, right? Plus, I'm a dad now. I have to work on my dadbod!",5,1,,,Mark P.,7qzCJ-d7QMrZ5u5tASg8uQ,"f27748fd-f70e-3b6d-9b2d-3b05494cf935.jpg,680f60e7-5908-3712-b426-d1589fef0578.jpg"
Market On South,12/15/2016,"Quick service. Excellent food! We got the TLT with slaw and the jackfruit BBQ sandwich with Brussels sprouts. Also got a ginger cake and a fruity pebbles donut. The highlight for me was the TLT. Really delicious. I'll be back there again for sure. Go, you won't regret. They have a good selection of AF and non AF drinks.",5,1,,1,Matt S.,W4QmB3aUKol8hVF4XS3P0w,3ee318a4-d114-327b-9e0d-7bd6c1dfa818.jpg
Market On South,6/25/2016,"Love this place! TRY THEIR DONUTS!!! You have to get there early (by like 8:20 to make sure they aren't out already).
Wish they had more times in the menu tho.",5,,,,olga c.,7rGHvWkIFg7DsML0oNZg0Q,343e6570-3b6a-393f-bdae-10e7f852662c.jpg
Market On South,2/8/2016,"It is with great pleasure that I submit this entry to the Best In Class Category. We are beyond stoked about this place. Fantastic service, they will take all the time necessary to ensure that you are comfortable about your selection, although I assure you; you can't go wrong with anything you choose on this menu.
On a chill Friday evening the place was hoping inside, perhaps because this rare Florida cold spell rendered the outside tables unusable. However, this created a cozy, sort of friendly atmosphere inside the place.
Plenty of vegan options on the menu will warm your heart.
This type of commitment to sustainability, locally sourced fare must be handsomely rewarded by the community. I for one plan to spend quite of a few of my hard earned $$ here, gladly and often, and I will respectfully submit that anyone who supports this place will experience good Karma, and their spirit will be enriched.",5,6,6,5,Gustavo A. L.,KYtrBL_Cp1CudlGC1XiiSA,"6696e893-9675-3b06-9279-d8cd7ff57107.jpg,1bf4c618-994d-3668-a2ec-cf2fcbf70190.jpg"
Market On South,3/4/2016,"What a great find! Flavorful and creative vegan food that your carnivore friends will love too. Small but varied menu with options from light to hearty. I had the TLT with tater salad and loved it, anxious to return and try the other options.

What was a pleasant surprise was how friendly, warm and helpful the staff were. I was helped by Mike who was really helping walking me through the menu.

Can't wait to return!",5,2,,1,Pete W.,PgxiK0JW7r3Ylf4MGdtbfQ,"3e0709c6-f463-390e-bbf7-0f6178ac94a9.jpg,79033dc1-fe96-3114-baf0-942a8808edde.jpg"
Market On South,2/10/2016,"There is a good reason they have a full 5 Stars.  The food is fan-freakin'-tastic.  Done.  

Ok, ok.. I will tell you more since you need to know.  100% plant based and 100% DELISH.  I ordered the Tacos since I am forced to eat no gluten.. (fare thee well, delicious cakes and bread, I have loved you).. sorry.. it still hurts my soul.  Anyway, I digress..the tacos.  I had the Tempeh tacos with the pineapple salsa were beyond tasty.  All of the flavors complimented each other and although I ordered one too many (3 in total) I would have gladly eaten a 4th because they were so good.  

On the side I had the Cheesy-Tots I believe they were called?  Since I didn't know if three full tacos would be enough food I ordered the side and yes, I was a very hungry girl and ate them all.  Y'kno, just for fun.  ;)

All in all, this is going to be my new go-to place.  Love it.  Love, love, love this place.",5,8,1,1,Carla L.,Ai7ZSET9dbL-h1qUdcyC5Q,
Market On South,8/30/2016,"This place is only a few blocks from me, but it's taken me two years to finally get around to visiting it. Based on strong recommendations on Yelp, I got the fried green tomatoes sandwich and the vegan Mac N Cheese. Both were absolutely delicious and flavorful. As an avowed carnivore, it says a lot when a vegan meal hits the spot. The staff was friendly and of course hipster. The baked goods looked great, I just wish I had room for them to try. Parking was a bit ambiguous, but I parked in the gravel lot next to it, which didn't seem like a parking lot but I didn't end up having any problems with it. I'd definitely come back here.",4,2,1,1,Kevin C.,4wDCyIaDGIRIY2nSScfiBw,
Market On South,2/11/2017,In town from Houston and wanted to try some clean eating. The food was good and the staff was friendly however the restroom was gross and looked like it hadn't been cleaned in awhile. That's a turnoff for me because it makes me wonder how clean the kitchen is. So low rating for me.,2,,,,David G.,QEEGOHJ5A10N7AEI9ZMsTQ,
Market On South,10/15/2016,"I tried hotdogs were phenomenal and well made. However the employees were not so helpful and laughing behind the counter. Bad customer service overall.

Overall, I would not go there because of the customer service.",3,,,,Zillot P.,rusTUy9DDsxYWRrudSvgZQ,
Market On South,"11/21/2016
Updated review","This place is so neat. Even though it is all vegan it tastes better than the real thing! And they don't sell just food, they sell succulents, jewelry, candles, and much more! They also have really yummy donuts for those with a sweet tooth. Great restaurant!",5,2,,,Abi R.,XUDzf-C8yof4yj7MIJvXjA,
Market On South,8/9/2016,"The concept and layout probably seemed fine when they opened, but their success fills the tight dining/ordering area many times I'm there. It's neat that they have the retail aspect, but they need to add some tables inside somehow.

Food is great. Sandwiches are all messy, so you may want to just tackle w/fork&knife. BBQ Jackfruit is great, but I wouldn't say carnivores would be amazed like reviews are saying. Thumbs up also to Orangebird, T.L.T. and bakery goods.",4,2,,,Don B.,EsVeXU9zDzuNZ28Ty42vGQ,
Market On South,2/16/2016,"Let me first start off that I am not vegan nor a vegetarian but a hardcore meat eater. However, I do enjoy vegetables with every meal to include my breakfast so eating at a vegan place was not all that crazy for me. After reading some Yelp reviews and looking at all the yummy pics beforehand, my husband and I tried the sloppy joe with a side of mac and cheese and the pulled pork sammie with a side of Brussels. The desserts looked fantastic so we got the bourbon chocolate chip cookie and their signature dessert which I forgot what it was called but it was a dessert bar with dark chocolate on top, cream in the middle and a coconut graham cracker crust on the bottom. We couldn't wait to eat them so they became our appetizers. Holy moly they were so rich and divine, we could only take a few bites before we were too full!! Had to leave room for all the yummies coming.

The sloppy joe was out of this world and I could not believe I was eating jackfruit!! My mom grows these in her backyard and I am going to tell her she needs to figure out how to make this!! The texture of it was so much like the real thing! Crazy! But the flavor of the sandwich was so sweet and savory. The toasted bun was also perfect. The mac n cheese was also delish, though just a tad too salty but I didn't care as I ate it up!

My husband's bbq sammie was also the bomb and his Brussels were cooked perfectly. His portion was smaller than mine, but that was ok, he was still full in the end. We actually had a lot of leftovers so took it all home with the desserts too and happily ate it all again for dinner.

Before we left, we ended up also buying a jar of fra diavolo sauce from The Cookery which is sold in the market and I can't wait to go home to try it with shrimp and pasta. We have had salsa from The Cookery and it was amazing so I can imagine the pasta sauce will be too!

Definitely would go back here again and recommend to even the pickiest of meat eaters! You will not be disappointed!",5,1,,1,Georgina G.,iaF63wthFr3333daJXFwEQ,
Market On South,12/22/2015,"Market on South is the brainchild of three different vendors who were looking for a place to showcase their products. Dixie Dharma provides the southern inspired vegan comfort food, Valhalla Bakery fills the dessert case with vegan sweet treats and Humble Bumble Kombucha brews up the refreshing kombucha combinations that are found on tap.

The menu is limited, only twelve items from top to bottom, but that doesn't make it any easier to decide what to get. Do you go with a Pulled Carolina Jackfruit BBQ Sandwich? Maybe a Georgia Peach Sloppy Joe or a Tempeh Lettuce and Tomato Sandwich? I decided to go with my ol' Southern standby, the Fried Green Tomato Sandwich. The Market on South version is topped with garlic kale, chow chow and smoked eggplant remmy. As a side I ordered crispy brussels. J-Fur got the Hail Kale Salad with Smoked Tempeh Bacon. For Z-Bot, we wanted Market on South's Mac and Cheese but they were all sold out. They suggested cheesy potatoes as an alternative so we gave it a go. To wash it all down, Citra Hopped Humble Bumble Kombucha.

Market on South's Fried Green Tomato Sandwich includes two extremely thick sliced tomatoes served on bread that is also sliced thick. It reminded me a lot of Texas Toast because of how wide it ran. The top of the bread is sprinkled with paprika. While I didn't really taste anything different with the paprika dusting, it made the sandwich look really cool. As far as the taste goes, whoa baby. The tomatoes were nice and crispy and the breading held up nicely to it each bite (nothing worse than losing all the breading after just one bite). The garlicky kale and pickled veggies were a nice touch adding a punchy, slightly sour note to the tangy tomatoes.

Don't be scared away by the extra dollar price tag for the Crispy Brussels. These little bad boys are totally worth it. They are fried and seasoned to perfection and by that I mean that I've never had brussels sprouts that tasted this good before. These definitely aren't your mama's brussels.

I don't suggest you eat the cheesy potatoes expecting them to taste like their non-vegan counterparts, you will be disappointed. That's because they are much more flavorful. While most regular cheesy potatoes do their taste making solely from the dairy, these spuds didn't have the option to fall back on that pattern. Instead the combination of spices and marinades employed by Market On South created a nutty, umami packed flavor bomb. I'd love to say that my daughter enjoyed these potatoes but she was so set on Mac and Cheese that she didn't even touch them. Oh well, that meant more umami for me.

The kale salad had both its good and uh, not bad per se, more like just adequate. First, the good. The homemade croutons were extremely flavorful as were the greens. I loved, loved, loved the pickled red onion and watermelon rind which contrasted the greens nicely. The greens themselves were really well done with just a hint of garlic to them. The adequate? That would be the smoked tempeh bacon. I expected something salty and contrasty, that's what I remember about bacon. This version was way too sweet for my liking. I never was a hickory smoked fan.

I grabbed some sweets to go. While the whole case looked amazing I decided on, after recommendations from the cashier, a Lavender and Vanilla Bean Yolo and a fruit bar. The fruit bar was soft and moist, not overly dry like a lot of vegan fruit bars I've had. I thought the fruit taste was much more muted than I would've liked. I like my fruit bars to taste super fruity.

The star of the dessert show was definitely the Lavender and Vanilla Bean Yolo. A Yolo is basically two cookies surrounding a cream center. There was definitely a lot that could've gone wrong with this dessert. The filling and cookie could've been too sweet, too dry or too oily (just to name a few). But both of them were oh so right. I could've sworn that the filling in the middle had dairy in it because it didn't seem weirdly textured or flavored in the least. There was a hint of vanilla bean that existed throughout the dessert but it was the lavender that was king. This Yolo had a strong enough to notice, yet subtle enough to not be overkill, lavender taste. If you aren't a fan of lavender, don't think this dessert will mask it. It's all there for the tasting. If you are a fan of lavender, might I suggest you find your way to the Milk District of Orlando and hit up Market on South pronto.

I was very much impressed with my accidental visit to Market on South in Orlando. Its memorable food and completely vegan menu has me counting down the days until I return. I mean You Only Live Once right?",5,7,4,4,Joel H.,hLxIRMn_UtDGVG_8Z9qkEQ,"e4363ac3-f61d-34a8-8bc9-8324fff1039c.jpg,9e77c69b-3f27-3197-ac39-cb9b1b9b14e5.jpg,657406a1-c05f-3fea-b204-18f67bcedef1.jpg,f3c1fc74-320a-30fc-8bcc-079248711192.jpg,c81a3259-c868-3964-90a3-d17f8fead10a.jpg,fb2e961b-c04e-33a6-9aa9-549caf68e64c.jpg"
Market On South,2/5/2016,"I can't express how much I truly love this establishment. As a carnivore, it's hard to convince me that vegan food can be good. It's even harder to convince me that SOUTHERN vegan food can be good. This place does it all, however, and I'm excited to review this location.

Upon my arrival, I was kindly greeted by the staff and asked if I had any questions. I've been here before however, and already knew what I wanted. Tacos. Not just any kind of tacos, though. Some sort of special taco that could challenge my taste buds. I promptly asked the lady at the cashier if I could have two tacos, one BBQ pulled jack fruit and one tempeh. I was feeling particularly good about myself that day so I also ordered myself a mimosa. The lady thanked me and I took a seat outside with my mimosa in hand.

After a brief waiting period, my tacos came. They were beautiful! The complexity of the flavors and textures were incredibly tasty and I ate them all. I ordered the Brussel sprouts which were a sad excuse for a 'healthy' option. They tasted almost like thin, crispy French fries and I loved it.

All in all, I loved this place. The people here are super kind and have a passion for what they do. You don't just see it in their faces, but you also see it in their food. I recommend anyone (vegan or not) to give this place a try. You won't be disappointed!!",5,3,,1,Asia O.,6F_-OORnrDi9sx8SY-zBww,"db7aea84-f2c0-3f3e-b509-3afbbb7f74d4.jpg,39bec033-fa72-38e2-b8da-3d1287a2e07e.jpg"
Market On South,3/13/2016,Basically this is as close to heaven as some of us will ever get. Ive tried every flavor doughnut and they all taste amazing. I won't even began to talk about those cinnamon rolls. Ugh DELICIOUS,5,,,,Matthew H.,rpLCg-Wt_fp3W-q_3-Lx4Q,e2e523b0-dc92-356a-87ca-456501af6249.jpg
Market On South,10/28/2016,Just a quick stop with friends after the Veg Fest. Finally got to try a YOLO. It was amazing. Enjoyed it with a glass of the Quantum Leap white blend. Yum.,5,4,1,2,Denise F.,cdB6NoWw9KG5DYOjV8A2Fw,
Market On South,2/10/2017,Tlt too much mayo. Not worth trip. Thoroughly disappointed.  Not for me. Looked like bakery was busier than restaurant.  $20 for tomatoes bread and mayo and a drink not good value.  Will not be going back and do not recommend.,1,,,,John Michael B.,83mI0uYU9_N5JMbK0PZigA,
Market On South,11/25/2016,The doughnuts and other pastries are sooooo good. The Carolina BBQ pulled jackfruit is to die for. Don't pass it up!,5,1,,,Martin D.,6lWyu-zw6M1Oz3F3qjlE1Q,
Market On South,11/17/2016,"I love everything about this place. From the moment you park and see all the awesome organic vegetables growing around you, but it's ambiance is one that puts you in a very unique setting. From the moment you walk in, it's rustic/vintage ambiance sets the great mood for friendliness and hungriness. My first time I didn't really know what to get and their awesome staff had some great suggestions in which I put my trust into their hands because from what it seemed like and the other employees reaction that it must've been tasty and worth getting. They suggested that I get the tlt, tempeh bacon, lettuce, and heirloom tomatoes, but substitute the heirloom tomatoes for fried green tomatoes and I got it with a side of vegan Mac n cheese. It was all truly delicious! Although I do wish I would've gotten more of a crunch from the breading on the tomato. What I would've done is instead of two thick slices of the tomatoes I would have 4 thinner slices and all heavily breaded for that nice salty delicious crunch. I do love it and definitely am not saying this in any way to be rude or anything and if still keep getting the sandwich the same way. I have returned many times for everything this place has to offer. From the mustache wax to great food and desserts and even awesome candles my gf couldn't resist.I just love it and recommend the vegan/vegetarian community to come here and keep coming.",5,1,,1,Hector C.,O99tE_K8pjcFHaF6m0TmLg,"785140c5-946f-36eb-a550-a4630b0adc62.jpg,892fd37b-a263-38d2-ba31-b154965ae010.jpg"
Market On South,12/23/2015,"Located on South street, downtown, just west of Primrose, the Market on South is incubating some awesome food and meat-free centric businesses. You don't have to be Vegan to enjoy the awesome baked goods (and crazy yummy doughnuts) by Celine and crew, or the tasty eats from Dixie Dharma. For real.

Also found - locally produced soy milk, pasta and pasta sauces, vegan version of Jane's gourmet shortbread, awesome sugar scrub and more. Plenty of seating inside and on the outside back patio and front deck. Check the Market on South website calendar for special events. Love the funky vibe and the friendly people at this great local business!",5,5,2,4,Lisa W.,jnPl--byo5rNKHKBU5Skvw,"431bd241-a38e-39d2-910a-a1439bd62107.jpg,4a230554-a2a4-307a-9729-7523235ba7cb.jpg"
Market On South,12/21/2015,"This place is legit. If nobody had told me that Market On South was a vegan restaurant, I never would have known the difference.

Tucked away on South Street, just outside of downtown, is the wonderful new Market On South. I'm extremely late to the game on checking this place out. My friends have been raving about it for weeks. So, I finally got a chance to give MoS a try.

The inside is welcoming and chill. All of the staff members I interacted with were super nice and felt like they really wanted everybody to have a great experience. I had their take on a sloppy joe, They call it the Georgia Peach Sloppy Joe, so I'm guessing they use some form of peaches as the ""meat"". I wouldn't just say that this was one of the best vegan plates that I've had; I'd say it's one of the best sloppy joes I've ever had, vegan or not. The flavor was delicious! And again, if I didn't know otherwise, I would have assumed I was eating ground beef. I'm going to assume that the chefs went to Hogwarts and learned some mystical wizardry that allows them to make vegan food that can easily pass as non-vegan. Definitely Ravenclaws.

My side was a tater salad, and it was great. I like that they throw some seasoning on top of the potato salad instead of just mixing potatoes with mayo and calling it a day like most restaurants do.

Up front, they have a dessert case. I was full after dinner, but the next time I'm looking for a little something extra after dinner, I'm totally coming here to try their desserts. They look amazing.",5,2,1,1,Peter G.,rJYoQTkV6wgzF8Hb9wobpA,
Market On South,1/10/2016,"I waited way too long to check this place out. Market on South is home to a couple vendors, but I came by for some vegan Valhalla Bakery doughnuts and lunch from Dixie Dharma. I had a fried green tomato sandwich with the crispy Brussel Sprouts. The sandwich was great, but the Brussel sprouts are phenomenal. Sweet, tangy, crispy.. Be sure to order a side with whatever you order.
The doughnuts from Valhalla are always amazing. I'm not a vegan, but it doesn't matter-- these doughnuts are better than any non-vegan option available in Orlando.  I tried the Strawberry Jalape??o  and hazelnut milk chocolate - both amazing. They typically post the available flavors on Instagram, so be sure to check if you're looking for something specific.",4,2,1,1,Natalie B.,Z5YqsLsD-fGl7L076Hma6w,"b099437b-1462-36fa-8695-cb7a6d2cad1c.jpg,0f408d45-e72a-3249-826e-077ea3679f74.jpg"
Market On South,11/22/2015,"MMMMMM, Market on South, really hit my spots. I love love love it here. The staff is funny and super friendly. The environment is small and cozy but intimate and enjoyable. They also have large tables outside for outdoor seating.

The food is vegan and you would never know it. It all taste so good, the sloppy Joe is to die for, and the mac n cheese bursting with garlic flavor. The crispy Brussels sprouts are a major hit in my book and will definitely order them again. The jackfruit BBQ, is another big hit. I say go frequent, try everything... then make a habit of going... you won't regret it. Oh and did I mention the yummy beer or even sangria....",5,5,3,3,Brooks B.,ENA6A9RyoI4V-DF28tVRrQ,8183afa1-7513-3173-b31e-6a5b706051cf.jpg
Market On South,9/10/2016,"I've been here a few times, it's my favorite place to show my friends. I love how creative they are with the menu, showing people that vegan doesn't have to be boring.
I love the fried green tomato sandwich, i like to dip it in ranch though, and definitely always get the Mac and cheese! Super garlicky and the vegan cheese is creamy and delicious. The cheesy homies which are potatoes are sooooo good. This is a place where I definitely want to try everything on the menu.",5,,,,Dior N.,wvcutWRgNS9yHUfk8ApcXQ,
Market On South,7/22/2016,"Awesome vegan and vegetarian options with baked goodies from Valhalla bakery, assortment of chutneys and mason jarred sauces and slaws! Good everytime cool vibe younger crowd",5,1,,,Sandy T.,EnsvzcnhHUrLE5wVvPY_rw,93299f6a-d0c5-3356-9347-85df8b17730f.jpg
Market On South,6/10/2016,They have vegan tacos with gluten-free with corn tortillas. Hard-shell or soft. I really like the BBQ Jackfruit taco over the Smoked Tempeh. Both are still great tacos. They didn't have anything gluten-free in their bakery. Would come here again just for those tacos!,5,2,1,,Henry C.,AYb0L77S86E2xBh0U72TMw,d0120591-544e-324e-a7b5-551067bbb3ef.jpg
